Date,T39.SI,S59.SI,U96.SI,A17U.SI,N21.SI,U14.SI,U11.SI,S63.SI,O39.SI,C61U.SI,CC3.SI,MC0.SI,C09.SI,Y92.SI,BN4.SI,S58.SI,D05.SI,C52.SI,C38U.SI,Z74.SI,C31.SI,F34.SI,J36.SI,G13.SI,C07.SI,S51.SI,BS6.SI,H78.SI,E5H.SI,^STI
2014-10-20,3.78,4.226,4.411,1.86166,0.92898,5.88,20.26,3.34,8.70918,1.392,3.487,2.536,9.08,0.039,8.48761,2.78,16.54,2.234,1.699,3.37,2.78892,2.89,53.87,1.00436,37.66479,3.39,1.02,6.18,0.46002,3181.050049
2014-10-21,3.83,4.18,4.439,1.86997,0.94022,5.95,20.52,3.34,8.75469,1.401,3.504,2.573,9.15,0.039,8.5671,2.77,16.75,2.271,1.721,3.38,2.82686,2.937,53.87,0.99479,37.26902,3.409,1.02,6.24,0.46002,3202.73999
2014-10-23,3.83,4.226,4.476,1.91153,0.94771,6.01,20.64,3.33,8.9185,1.405,3.574,2.564,9.29,0.039,8.5671,2.77,16.83,2.317,1.734,3.45,2.85532,2.937,54.76,1.01392,37.15859,3.372,1.038,6.39,0.4696,3236.5
2014-10-24,3.81,4.208,4.466,1.90322,0.94771,6.03,20.44,3.32,8.9276,1.418,3.583,2.573,9.35,0.039,8.5406,2.76,16.8,2.271,1.728,3.39,2.89327,2.947,54.54,1.00436,36.62475,3.363,1.048,6.31,0.46481,3222.550049
2014-10-27,3.83,4.217,4.457,1.92815,0.93273,6.01,20.2,3.37,8.90029,1.422,3.548,2.583,9.51,0.039,8.33746,2.78,16.86,2.252,1.728,3.41,2.97864,2.928,54.74,0.99479,36.5603,3.326,1.02,6.38,0.4744,3226.110107
2014-10-28,3.83,4.199,4.466,1.91984,0.88778,6.01,20.05,3.4,8.84569,1.427,3.574,2.573,9.27,0.039,8.22265,2.82,16.82,2.326,1.723,3.41,2.96916,2.965,54.68,0.99479,36.30261,3.317,1.02,6.32,0.48398,3211.649902
2014-10-29,3.85,4.254,4.439,1.92268,0.88778,6.01,20.43,3.41,8.81839,1.431,3.583,2.555,9.3,0.039,8.30214,2.82,16.93,2.354,1.723,3.42,2.99761,2.975,55.46,0.99001,36.91007,3.354,1.034,6.28,0.48877,3224.030029
2014-10-30,3.87,4.337,4.411,1.93126,0.88778,6.03,20.83,3.41,8.81839,1.422,3.6,2.555,9.12,0.04,8.26681,2.84,16.84,2.317,1.732,3.43,2.96916,2.994,55.36,1.00914,36.47749,3.326,1.025,6.38,0.48877,3234.310059
2014-10-31,3.89,4.373,4.476,1.91409,0.89527,6.04,21.33,3.44,9.0004,1.444,3.591,2.602,9.17,0.04,8.33746,2.83,16.98,2.427,1.745,3.46,3.0071,3.012,55,1.05218,36.72601,3.344,1.038,6.42,0.49836,3274.25
2014-11-03,3.88,4.41,4.512,1.92268,0.90276,6.09,21.6,3.45,9.055,1.435,3.591,2.592,9.19,0.039,8.42579,2.81,17.29,2.381,1.75,3.48,3.02607,3.012,54.49,1.05697,36.31178,3.436,1.034,6.41,0.48877,3290.840088
2014-11-04,3.88,4.41,4.457,1.91409,0.88778,6.05,21.5,3.46,9.10961,1.453,3.6,2.545,9.25,0.039,8.41695,2.82,17.41,2.354,1.741,3.45,3.01659,2.984,54.63,1.03784,36.66156,3.354,1.048,6.37,0.48398,3281.570068
2014-11-05,3.88,4.098,4.43,1.92268,0.89527,6.05,21.71,3.42,9.15511,1.44,3.617,2.536,9.18,0.039,8.37279,2.81,17.59,2.354,1.732,3.44,3.01659,2.937,55,1.00436,36.49585,3.335,1.057,6.44,0.48877,3287.540039
2014-11-06,3.9,4.061,4.31,1.91409,0.89152,6.11,21.79,3.38,9.17331,1.431,3.617,2.507,9.14,0.039,8.32863,2.81,17.63,2.464,1.728,3.48,2.95967,2.965,54.95,0.99479,37.10332,3.298,1.061,6.4,0.49356,3290.959961
2014-11-07,3.89,3.942,4.172,1.93126,0.89902,6.05,21.61,3.32,9.21881,1.418,3.591,2.507,9.12,0.039,8.31097,2.77,17.77,2.482,1.719,3.47,2.98813,3.003,53.85,0.99957,36.96525,3.298,1.057,6.39,0.48877,3286.389893
2014-11-10,3.9,3.951,4.273,1.93126,0.93648,6.03,21.75,3.24,9.28252,1.431,3.6,2.507,9.19,0.039,8.33746,2.79,18.05,2.399,1.745,3.48,3.02607,3.003,53.71,1.00914,37.00206,3.28,1.071,6.45,0.48398,3301
2014-11-11,3.91,3.942,4.292,1.93985,0.94771,5.97,21.41,3.2,9.19151,1.44,3.565,2.498,9.11,0.039,8.31097,2.76,17.85,2.399,1.745,3.5,2.98813,3.012,54.49,0.99479,37.22303,3.271,1.094,6.42,0.48877,3292.149902
2014-11-12,3.92,3.951,4.255,1.95701,0.94771,5.99,21.24,3.2,9.22791,1.435,3.574,2.441,9.09,0.039,8.22265,2.77,17.7,2.399,1.732,3.53,2.99761,2.975,55,0.97088,37.13095,3.243,1.084,6.34,0.48877,3283.709961
2014-11-13,3.92,3.867,4.264,1.94843,0.9552,6.1,21.52,3.19,9.28252,1.44,3.591,2.469,9.25,0.039,8.21382,2.77,17.92,2.409,1.741,3.57,3.05453,2.984,55.13,0.99001,37.18622,3.225,1.094,6.38,0.45044,3304.929932
2014-11-14,3.94,3.811,4.228,1.9656,0.94771,6.1,21.6,3.19,9.31892,1.444,3.565,2.432,9.23,0.04,8.06367,2.71,18.11,2.399,1.745,3.62,3.08299,2.965,54.54,0.99957,37.2782,3.179,1.098,6.49,0.44564,3315.669922
2014-11-17,3.89,3.802,4.182,1.95701,0.92898,6.09,21.33,3.13,9.27341,1.44,3.574,2.384,9.31,0.037,8.09017,2.71,17.73,2.399,1.745,3.6,3.0735,2.984,55.09,0.99957,37.39792,3.105,1.103,6.45,0.43606,3288.669922
2014-11-18,3.93,3.82,4.255,1.9656,0.91025,6.13,21.54,3.15,9.33712,1.466,3.6,2.413,9.5,0.037,8.10783,2.71,17.89,2.436,1.759,3.63,3.06402,3.041,55.81,1.02827,38.3367,3.124,1.089,6.36,0.44085,3313.72998
2014-11-19,3.93,3.867,4.264,1.95701,0.90276,6.09,21.67,3.12,9.55553,1.466,3.618,2.422,9.59,0.038,8.18732,2.71,18.12,2.409,1.75,3.6,3.06402,3.05,55.74,1.04262,38.29071,3.087,1.103,6.4,0.44085,3334.560059
2014-11-20,3.94,3.82,4.246,1.93985,0.90276,6.08,21.68,3.08,9.41902,1.453,3.618,2.403,9.54,0.036,8.08133,2.71,17.97,2.381,1.741,3.57,3.06402,3.06,56.21,1.05697,37.71088,3.041,1.098,6.44,0.43127,3315.600098
2014-11-21,3.95,3.895,4.218,1.93985,0.91025,6.13,21.98,3.07,9.52823,1.466,3.635,2.413,9.68,0.037,8.099,2.73,18.27,2.39,1.745,3.59,3.10196,3.06,57.09,1.0761,37.86731,3.096,1.103,6.43,0.43127,3345.320068
2014-11-24,3.94,3.913,4.246,1.94843,0.92898,6.15,21.93,3.11,9.45543,1.47,3.635,2.422,9.59,0.037,8.10783,2.72,18.18,2.372,1.75,3.56,3.14939,3.06,56.74,1.08088,37.50836,3.115,1.098,6.44,0.43606,3340.530029
2014-11-25,3.94,3.904,4.356,1.98277,0.92898,6.16,22.26,3.08,9.41902,1.47,3.679,2.488,9.59,0.036,8.21382,2.73,18.22,2.308,1.754,3.57,3.15888,3.06,55.8,1.10001,37.90412,3.069,1.107,6.41,0.43606,3344.98999
2014-11-26,3.92,3.923,4.283,1.99993,0.92898,6.19,22.17,3.11,9.53733,1.466,3.635,2.526,9.7,0.036,8.16082,2.73,18.15,2.381,1.763,3.58,3.14939,3.06,56.1,1.10479,38.01456,3.041,1.112,6.39,0.44564,3349.659912
2014-11-27,3.89,3.904,4.246,1.98277,0.914,6.23,22.1,3.1,9.54643,1.453,3.618,2.498,9.66,0.034,8.1255,2.73,18.1,2.344,1.75,3.57,3.14939,3.05,56.92,1.09044,38.69575,3.041,1.126,6.33,0.44564,3340.959961
2014-11-28,3.9,3.83,4.2,2.00851,0.91774,6.3,22.26,3.1,9.53733,1.457,3.644,2.479,9.77,0.034,7.94885,2.72,18.22,2.39,1.754,3.57,3.14939,3.022,57.13,1.09044,39.20196,2.876,1.126,6.37,0.44085,3350.5
2014-12-01,3.91,3.83,3.989,1.98277,0.87654,6.25,22.12,3.07,9.30072,1.453,3.626,2.488,9.77,0.034,7.56024,2.73,17.98,2.344,1.754,3.53,3.09248,2.965,57.29,1.0761,39.43211,2.71,1.075,6.31,0.42648,3305.639893
2014-12-02,3.92,3.792,3.989,1.99993,0.88778,6.15,22.12,3.08,9.45543,1.448,3.618,2.498,9.6,0.035,7.53375,2.73,17.93,2.381,1.75,3.58,3.09248,3.003,56.97,1.08566,39.76343,2.747,1.075,6.23,0.43606,3322.320068
2014-12-03,3.91,3.727,3.86,1.97418,0.86531,6.13,22.23,3.07,9.32802,1.435,3.574,2.479,9.59,0.037,7.45426,2.73,17.83,2.354,1.741,3.55,3.11145,2.984,56.97,1.0761,39.11915,2.674,1.084,6.19,0.42648,3303.389893
2014-12-04,3.91,3.681,3.869,1.9656,0.86531,6.24,22.26,3.1,9.30072,1.422,3.582,2.488,9.63,0.038,7.29528,2.7,17.9,2.344,1.75,3.55,3.11145,2.984,56.61,1.06175,39.47811,2.692,1.112,6.17,0.44085,3304.820068
2014-12-05,3.91,3.708,3.869,1.99134,0.88403,6.23,22.55,3.08,9.40082,1.444,3.556,2.488,9.57,0.038,7.30411,2.71,18.08,2.381,1.75,3.57,3.12093,3.022,56.65,1.04262,39.48729,2.72,1.117,6.26,0.44085,3324.389893
2014-12-08,3.85,3.681,3.805,1.9656,0.85781,6.28,22.56,3.08,9.28252,1.448,3.574,2.441,9.62,0.038,7.24229,2.7,17.92,2.409,1.754,3.54,3.09248,3.012,55.25,1.0474,39.23877,2.674,1.112,6.3,0.43127,3297.840088
2014-12-09,3.85,3.653,3.86,1.98277,0.86904,6.28,22.62,3.1,9.47363,1.457,3.582,2.432,9.71,0.037,7.23346,2.7,18.25,2.39,1.759,3.6,3.11145,3.031,54.17,1.05218,40.06721,2.655,1.098,6.28,0.43606,3319.840088
2014-12-10,3.87,3.681,3.989,2.02568,0.86531,6.28,22.89,3.14,9.49183,1.478,3.626,2.384,9.73,0.037,7.36594,2.68,18.38,2.381,1.772,3.6,3.12093,3.031,53.62,1.06175,39.45047,2.683,1.089,6.2,0.44085,3325.810059
2014-12-11,3.88,3.755,3.943,2.0171,0.86904,6.31,22.77,3.11,9.53733,1.466,3.609,2.394,9.71,0.037,7.25112,2.65,18.19,2.39,1.767,3.65,3.15888,3.012,53.24,1.04262,39.22041,2.664,1.084,6.15,0.44085,3318.699951
2014-12-12,3.88,3.736,3.897,1.99134,0.85781,6.31,22.58,3.11,9.51913,1.457,3.618,2.413,9.76,0.037,7.15397,2.65,18.47,2.39,1.781,3.66,3.12093,3.05,53.39,1.04262,38.889,2.655,1.071,6.26,0.43127,3324.129883
2014-12-15,3.86,3.681,3.786,2.0171,0.83159,6.25,22.34,3.08,9.49183,1.461,3.591,2.375,9.67,0.036,7.06565,2.66,18.17,2.354,1.798,3.64,3.0735,3.041,53.07,1.03784,38.16191,2.637,1.071,6.29,0.43606,3294.139893
2014-12-16,3.81,3.69,3.768,1.99993,0.79787,6.11,21.56,2.97,9.19151,1.448,3.565,2.365,9.42,0.036,7.04798,2.66,17.61,2.298,1.754,3.54,2.97864,2.947,52.92,0.98523,36.76282,2.655,1.08,6.25,0.42648,3215.090088
2014-12-17,3.8,3.653,3.823,2.02568,0.79413,6.12,21.68,2.96,9.17331,1.448,3.609,2.356,9.55,0.036,7.25995,2.68,17.53,2.308,1.772,3.58,2.9407,2.928,52.8,0.99479,36.70755,2.903,1.071,6.27,0.40731,3227.22998
2014-12-18,3.81,3.662,3.86,2.0171,0.77915,6.13,21.75,3,9.19151,1.44,3.582,2.28,9.59,0.036,7.45426,2.67,17.94,2.271,1.781,3.55,2.92172,2.947,53.53,0.99001,36.9008,2.867,1.103,6.21,0.42169,3243.649902
2014-12-19,3.84,3.643,3.979,2.00851,0.80162,6.3,22.03,3.03,9.33712,1.453,3.574,2.29,9.8,0.036,7.59557,2.66,18.31,2.289,1.772,3.56,3.0071,2.984,54.17,1.0187,38.32752,2.931,1.112,6.22,0.41689,3279.530029
2014-12-22,3.89,3.671,4.108,2.05143,0.80537,6.41,22.43,3.07,9.47363,1.461,3.609,2.327,9.92,0.037,7.8252,2.71,18.45,2.354,1.79,3.63,3.06402,3.041,54.82,1.0187,38.52086,3.05,1.117,6.33,0.42648,3330.959961
2014-12-23,3.89,3.718,4.062,2.0686,0.81661,6.46,22.7,3.07,9.47363,1.457,3.626,2.337,9.83,0.036,7.73688,2.7,18.45,2.354,1.79,3.65,3.06402,3.022,55.13,1.00436,38.69575,2.968,1.103,6.21,0.42169,3332.51001
2014-12-29,3.93,3.951,4.062,2.10293,0.83908,6.58,22.8,3.13,9.55553,1.474,3.644,2.356,9.9,0.037,7.81637,2.76,18.89,2.39,1.79,3.68,3.08299,3.05,55.36,1.03784,39.06388,3.014,1.112,6.19,0.43127,3367.689941
2014-12-30,3.92,3.951,4.071,2.07718,0.84657,6.54,22.75,3.16,9.55553,1.491,3.653,2.318,10.05,0.036,7.81637,2.79,18.92,2.418,1.798,3.66,3.10196,3.06,55.45,1.02827,39.17433,2.995,1.103,6.2,0.44085,3366.110107
2014-12-31,3.9,3.932,4.09,2.04284,0.85407,6.52,22.75,3.12,9.51913,1.517,3.653,2.346,9.97,0.036,7.81637,2.83,18.93,2.39,1.807,3.64,3.13991,3.05,55.96,1.03305,39.21114,2.995,1.107,6.22,0.44085,3365.149902
2015-01-02,3.9,3.858,4.099,2.06002,0.86904,6.6,22.73,3.13,9.55553,1.504,3.653,2.375,10,0.037,7.8252,2.84,18.83,2.409,1.807,3.63,3.13042,3.078,56.12,1.02349,38.49323,3.023,1.112,6.26,0.4448,3370.590088
2015-01-05,3.85,3.83,3.97,2.0686,0.85407,6.52,22.22,3.11,9.41902,1.5,3.635,2.356,9.8,0.036,7.67506,2.79,18.41,2.39,1.816,3.62,3.09248,3.041,55.68,1.00914,37.5728,2.986,1.149,6.22,0.43029,3328.280029
2015-01-06,3.81,3.82,3.869,2.03426,0.84657,6.42,21.63,3.05,9.24611,1.5,3.618,2.29,9.79,0.036,7.34827,2.77,18.22,2.399,1.79,3.58,3.0735,3.003,54.93,0.98523,36.72601,2.876,1.14,6.32,0.43513,3281.949951
2015-01-07,3.83,3.867,3.887,2.06002,0.84283,6.37,21.74,3.08,9.26432,1.561,3.609,2.29,9.73,0.037,7.37477,2.77,18.19,2.372,1.843,3.6,3.08299,2.984,54.48,0.97566,36.56948,2.857,1.176,6.62,0.43996,3298.360107
2015-01-08,3.87,3.867,3.915,2.06002,0.84283,6.42,22.28,3.09,9.55553,1.535,3.6,2.327,10.02,0.037,7.48076,2.76,18.45,2.363,1.798,3.68,3.10196,3.05,54.67,0.98523,36.72601,2.876,1.167,6.68,0.44963,3345.110107
2015-01-09,3.83,3.867,3.851,2.08576,0.83533,6.45,21.68,3.1,9.48273,1.548,3.591,2.337,9.95,0.038,7.39243,2.72,18.49,2.344,1.825,3.63,3.06402,3.06,56.01,0.98044,36.83645,2.811,1.163,6.81,0.4448,3338.439941
2015-01-12,3.83,3.895,3.832,2.12009,0.8241,6.49,21.78,3.1,9.49183,1.556,3.618,2.346,9.82,0.038,7.32178,2.71,18.4,2.326,1.843,3.64,3.05453,3.05,57.22,0.97566,36.60629,2.793,1.185,6.83,0.4448,3344.889893
2015-01-13,3.81,3.867,3.814,2.1716,0.76791,6.4,21.66,3.1,9.50093,1.556,3.591,2.346,9.81,0.038,7.21579,2.71,18.42,2.344,1.869,3.63,3.04504,3.022,57.83,0.97088,36.4314,2.738,1.163,6.82,0.4448,3341.070068
2015-01-14,3.78,3.867,3.768,2.07718,0.75667,6.28,21.54,3.09,9.35532,1.565,3.6,2.337,9.71,0.039,7.15397,2.7,18.36,2.39,1.86,3.66,3.04504,3.031,57.51,0.9661,35.76867,2.692,1.181,6.81,0.4448,3326.159912
2015-01-15,3.81,3.858,3.869,2.11152,0.76791,6.35,21.7,3.1,9.41902,1.565,3.6,2.346,9.76,0.038,7.15397,2.72,18.37,2.436,1.905,3.66,3.09248,3.012,57.57,0.97566,35.99882,2.729,1.185,6.91,0.42546,3338.840088
